"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US05125","Saline County, Arkansas","43877","1045","4.6","1.6","5","2.1","10","2.5","8.1","1.7","18.5","3.4","20.8","3.1","12.7","2.8","14.4","2.9","2.8","0.9","3.1","1.4","55051","5726","66472","3860","35.2","(X)","(X)","(X)","(X)","(X)","29894","1908","3.8","1.8","1.2","1","4.4","1.7","6.9","2.1","19.1","4.2","21.5","3.5","16.4","3.8","18.8","3.8","3.6","1.3","4.3","2","66427","4973","78324","4749","(X)","(X)","36.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","76223","6820","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13983","1616","7.4","3.9","13.9","6.3","22","6","12.4","4.3","17.7","6.2","18","5.7","2.9","1.7","4.2","2.3","1.1","1","0.4","0.7","30414","3924","38359","3952","(X)","(X)","(X)","(X)","30.5","(X)"
"0500000US05131","Sebastian County, Arkansas","50203","1445","9.7","2.4","9.8","2.1","13.9","2.8","12.2","2.6","12.5","2.2","18.6","2.4","11.4","2","7.9","1.8","1.2","0.8","2.8","1.2","40448","3349","56882","4646","36.5","(X)","(X)","(X)","(X)","(X)","32529","2049","6.8","2.7","5.8","2","11.1","3.1","10.7","3.1","13.4","2.8","22.3","3.4","13.2","2.8","11.1","2.7","1.7","1.3","4","1.8","52342","6412","67904","6517","(X)","(X)","35","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","63694","3204","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17674","1864","17","4.8","16.1","4.9","19.3","5","15.1","4.4","10.7","4.3","11.7","3.7","7.3","3.2","2.1","1.6","0.3","0.3","0.4","0.7","23851","3405","35789","7398","(X)","(X)","(X)","(X)","38.9","(X)"
"0500000US05143","Washington County, Arkansas","82905","1968","9.1","1.7","4","0.9","11.1","1.9","12.7","2","17.1","2.2","19.1","2.3","10.5","1.7","9","1.5","3.4","0.9","3.9","0.9","46160","2049","64469","3731","23.7","(X)","(X)","(X)","(X)","(X)","52296","2468","4.8","1.5","1.9","1.1","7.6","2.1","9.8","2.4","17.8","2.5","22.4","3.3","13.5","2.2","12.4","2.4","4.6","1.4","5.2","1.4","57206","4212","76240","4999","(X)","(X)","24.7","(X)","(X)","(X)","40705","2573","1","0.8","0.8","0.8","5.2","2.5","8.8","2.7","17.4","2.9","23.3","3.8","16.3","2.9","15.1","2.9","5.7","1.8","6.5","1.8","66004","5155","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30609","2180","18.2","3.5","9","2.4","16.9","4","17.5","4.1","15.3","3.7","12.9","3.3","5.2","1.9","1.8","1","1.3","0.9","1.9","1","27604","2433","41808","6141","(X)","(X)","(X)","(X)","21.5","(X)"
"0500000US05145","White County, Arkansas","28895","1311","12.1","3.6","7.8","2.6","12.5","3.2","13.1","3.7","12.2","2.8","16.9","3.6","13.6","3.5","7.4","2.3","1.4","1.1","2.9","1.6","38986","5485","54556","4616","34.1","(X)","(X)","(X)","(X)","(X)","19135","1605","6","3","5.5","2.7","11.1","3.7","11","4.1","12.4","3.6","19.8","4.8","18.9","5.1","10.1","3.5","1.4","1.4","3.9","2.4","53615","5642","65568","6330","(X)","(X)","30.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64273","7029","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9760","1234","24.8","7.8","12.7","5","17.9","5.6","16.1","6.3","11.1","4.3","10.5","4.4","3.9","4.5","1.3","1.4","1.4","1.7","0.4","0.7","20934","6509","30232","5401","(X)","(X)","(X)","(X)","34.3","(X)"
"0500000US06001","Alameda County, California","571828","2806","4.5","0.4","4.2","0.4","7","0.5","6.3","0.5","9.7","0.5","14.6","0.6","11.9","0.6","17.7","0.7","10.8","0.6","13.3","0.5","81717","1387","109109","1615","31.3","(X)","(X)","(X)","(X)","(X)","383253","5651","2.9","0.4","2.1","0.4","5.8","0.6","5.5","0.6","8.5","0.8","13.7","0.8","12.2","0.8","19.3","0.9","12.8","0.8","17.2","0.8","97732","2933","124380","2340","(X)","(X)","31.9","(X)","(X)","(X)","285422","5052","1","0.3","1.2","0.4","3.4","0.5","4.1","0.6","6.9","0.6","11.9","0.8","12.3","1","21.8","1","15.7","1","21.7","1","118508","3987","144168","2878","(X)","(X)","(X)","(X)","(X)","(X)","188575","5594","8.6","1","8.9","0.9","10.6","0.9","8.5","0.9","12.2","1","16.5","1.2","10.9","1","13.6","1","5.5","0.7","4.9","0.7","51140","1643","72040","2914","(X)","(X)","(X)","(X)","27.9","(X)"
"0500000US06007","Butte County, California","85289","2059","8.9","1.7","7.7","1.5","12.3","1.4","9.8","1.3","16.7","2","15.7","2","10.3","1.6","11.7","1.4","3.9","1.1","3","0.8","45644","1880","61627","2890","31.3","(X)","(X)","(X)","(X)","(X)","50799","2045","4.1","1.4","4.2","1.7","9.3","2.1","8.9","1.8","15.8","2.4","18.3","2.7","13.3","2.5","16.7","2.2","4.9","1.6","4.7","1.3","57413","4146","76890","4719","(X)","(X)","32","(X)","(X)","(X)","38478","2141","1.3","1.2","3.1","1.6","6.5","1.9","8.2","2.1","13.4","2.4","19.4","3.2","15.4","3","20.3","2.6","6.3","2.1","5.9","1.8","70811","6351","N","N","(X)","(X)","(X)","(X)","(X)","(X)","34490","2208","17.7","3.7","12.9","2.6","17.9","2.7","10.9","2.4","17.3","3.6","11.1","2.3","6.6","2.1","3.2","1.7","2.1","1.3","0.5","0.5","26250","3553","36976","3010","(X)","(X)","(X)","(X)","28.3","(X)"
"0500000US06013","Contra Costa County, California","391996","2551","4.3","0.5","3.2","0.5","6.4","0.6","6.4","0.7","9.3","0.8","15.1","0.9","13","0.9","18.1","1","10.3","0.8","14.1","0.8","83104","2818","115085","2899","36.1","(X)","(X)","(X)","(X)","(X)","280469","4435","3.4","0.6","2.1","0.5","4.2","0.6","4.8","0.6","8.4","1","13.9","0.9","13.1","1","20.5","1.2","12.1","1.1","17.6","1.1","100260","2474","130981","3684","(X)","(X)","36.2","(X)","(X)","(X)","211693","4617","1.2","0.4","0.5","0.2","2.8","0.6","3.8","0.7","6.8","0.9","12.5","1","13.1","1.1","23.1","1.6","14.2","1.3","21.9","1.4","117466","5077","150435","4486","(X)","(X)","(X)","(X)","(X)","(X)","111527","4545","8.8","1.4","6.8","1.3","11.7","1.6","11.1","1.7","11.6","1.5","18.2","1.9","12.1","1.5","11.2","1.6","4.2","1.1","4.4","1","50053","3536","68725","4034","(X)","(X)","(X)","(X)","32.5","(X)"
"0500000US06017","El Dorado County, California","67544","1992","4.2","1.2","3.2","1","8.8","2","7.1","1.7","8.3","1.8","16.6","2","13.4","2.2","18.7","2.4","9.3","1.7","10.5","1.7","79019","6610","100334","5465","32","(X)","(X)","(X)","(X)","(X)","48960","2356","2.6","1.2","1.1","0.8","5.8","2","5.9","1.9","6.3","1.7","15.9","2","14.6","2.5","23.4","3","11.3","2.1","13.2","2.4","95776","7050","115556","6370","(X)","(X)","31.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","105585","7017","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18584","1859","9.1","3","9.3","2.9","17.9","4.8","12.2","3.9","11.7","4.7","16.3","4.3","10.2","4.2","7.2","2.5","3.9","1.8","2.2","1.6","36332","7566","56851","9454","(X)","(X)","(X)","(X)","32.7","(X)"
"0500000US06019","Fresno County, California","304209","2978","7.2","0.8","6.9","0.7","13.6","1","11.6","0.9","12.7","0.9","18.2","1.4","10.6","0.8","11.7","0.9","4","0.5","3.5","0.5","46949","1781","64716","1789","38.3","(X)","(X)","(X)","(X)","(X)","218095","4356","8.3","1","4.7","0.7","12.1","1.2","10.2","1.1","12.4","1.1","18.4","1.5","11.3","1","13.4","1.1","5","0.7","4.2","0.6","52651","1835","70543","2180","(X)","(X)","38","(X)","(X)","(X)","138611","4210","3","0.8","2.1","0.6","7.5","1.2","9.6","1.2","11.9","1.2","20.1","2.1","14.2","1.6","18","1.4","7.6","1.1","6","1","68897","3006","88315","3339","(X)","(X)","(X)","(X)","(X)","(X)","86114","3545","10.7","1.6","14.4","1.6","16.9","1.9","15.2","1.8","11.7","1.7","15.2","1.8","6.8","1.5","6.2","1.4","1.3","0.6","1.5","0.8","29423","1637","43854","2697","(X)","(X)","(X)","(X)","33.9","(X)"
"0500000US06023","Humboldt County, California","53553","1778","9.9","1.9","6.1","1.6","12.9","2.1","13.4","2.2","18.8","2.8","15","2","9.1","1.9","9.5","1.8","2.2","0.8","3.1","0.8","40484","2044","58123","4188","36.1","(X)","(X)","(X)","(X)","(X)","31233","1781","2.6","1","3.4","1.7","11.9","2.8","12.8","3.1","17.2","2.9","18","2.7","11.6","2.7","14.3","2.6","3.3","1.3","4.9","1.5","51937","4160","74359","6619","(X)","(X)","35.6","(X)","(X)","(X)","22144","1840","0.9","0.9","1.4","1","7.9","2.9","9","3.3","17.5","3.8","20.7","3.6","13.5","3.3","18.6","3.5","4.4","1.8","5.9","1.7","66141","7205","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22320","1830","20.3","4.3","10.8","2.9","15.5","3.9","15.4","3.7","20.1","5.1","10.2","2.9","4.2","2.1","2.5","1.5","0.6","0.6","0.3","0.3","26149","1932","33025","2866","(X)","(X)","(X)","(X)","34.8","(X)"
"0500000US06025","Imperial County, California","45158","1912","9.1","2.2","12.4","2.5","12.7","2.6","11.2","2.2","12.3","2.2","14.8","2.4","8.8","2","13.2","2.4","3.6","1.4","1.9","0.9","40852","4329","55930","3489","44.2","(X)","(X)","(X)","(X)","(X)","34623","1981","8.1","2.8","7.4","2.6","12.5","2.9","12.6","2.9","13.5","2.4","16.2","2.9","9.3","2.6","14.9","3","3.6","1.5","1.9","1","45762","3543","59133","3999","(X)","(X)","44.5","(X)","(X)","(X)","22690","2137","4.6","2.3","4.5","2.6","9.5","3.2","13.1","3.4","15.1","3.6","15.9","3.4","10.1","3.4","19.8","4","5.1","2.3","2.3","1.4","56940","5612","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10535","1353","14.6","5.7","29.4","7.5","12.7","4.5","7.8","4.7","11.4","5.1","8.5","5.5","8","4.7","4.3","2.4","1.5","1.3","1.7","2.2","17855","6714","36862","6439","(X)","(X)","(X)","(X)","35.1","(X)"
"0500000US06029","Kern County, California","263273","3736","6.7","0.9","5.3","0.8","13.2","1.1","10.8","0.9","12.6","1.1","18","1.3","11.7","1.1","12.5","1","5.9","0.9","3.5","0.5","51342","1312","69017","2049","36.1","(X)","(X)","(X)","(X)","(X)","198899","4648","6.3","1.1","4.3","0.9","11.3","1.2","10.8","1.2","13","1.3","17.7","1.5","12.5","1.4","13.5","1.3","6.5","1.1","4.2","0.7","55694","2204","73866","2611","(X)","(X)","36.7","(X)","(X)","(X)","135330","4890","2.7","0.8","2.3","0.8","8.4","1.2","9.3","1.2","12.5","1.4","19.5","2","13.8","1.7","16.6","1.7","9.2","1.6","5.7","1","68085","2943","87122","3598","(X)","(X)","(X)","(X)","(X)","(X)","64374","4096","11.7","2.1","10","1.9","19.7","2.7","11.2","1.9","11.4","1.9","17.1","3","7.3","1.6","7.9","1.7","2.7","1.2","1","0.6","32155","2408","47480","3800","(X)","(X)","(X)","(X)","32.1","(X)"
"0500000US06031","Kings County, California","42692","1224","6.4","1.9","7","1.9","11","2.6","12.8","2.5","15.2","2.6","14.5","2.3","14.6","2.7","11.9","2.6","3.5","1.1","3.1","1.4","45746","4090","67033","8047","34.8","(X)","(X)","(X)","(X)","(X)","31355","1535","5.8","2","4.8","1.8","10.5","3","12.3","2.8","14.9","3","16.3","2.8","16.4","3.4","11.7","3.1","4.5","1.4","2.9","1.5","52557","6092","65064","3443","(X)","(X)","34.1","(X)","(X)","(X)","21231","1811","1.5","1.5","3.5","1.8","5.6","2.3","13.3","3.2","14.2","3.7","18.5","3.4","18.3","4.7","15.6","4.5","5.2","2.1","4.2","2.3","65431","6579","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11337","1186","11.5","4.8","13.4","4.6","14.7","4.8","15","5.9","14.5","5.6","9.8","4.1","8","3.2","8.7","4.6","0.6","1","3.9","3.4","30969","7433","66425","29197","(X)","(X)","(X)","(X)","32.5","(X)"
"0500000US06033","Lake County, California","26335","1332","10.1","3.1","7.5","3.3","15.1","3.1","15.3","4.1","14.8","3.5","14.7","4.6","12.3","4.2","5.9","2.5","2.6","1.3","1.7","1.3","37294","6505","50441","4252","47","(X)","(X)","(X)","(X)","(X)","15969","1223","6.9","3.3","3.5","2.5","8.6","3.3","16.2","6.1","18","5.4","15.4","5.2","16.6","6.7","8.7","3.9","3.6","2","2.5","2","47536","5514","60627","6054","(X)","(X)","49","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","53813","17323","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10366","1255","17","6.6","13.7","6.4","27","6.2","14.5","5.5","10.7","4","10.4","6.7","3.6","2.8","1.6","1.6","1.5","2","0","1.6","23145","2711","31527","5729","(X)","(X)","(X)","(X)","40.7","(X)"
"0500000US06037","Los Angeles County, California","3293095","8551","6.3","0.2","5.2","0.2","9.8","0.2","9.3","0.2","12.7","0.3","16.5","0.3","11.7","0.2","14.2","0.3","6.5","0.2","7.7","0.2","59134","671","86156","737","39.4","(X)","(X)","(X)","(X)","(X)","2205796","14869","4.3","0.2","3.3","0.2","9.1","0.3","9.3","0.3","12.7","0.3","16.7","0.4","12.3","0.3","15.6","0.4","7.5","0.2","9.2","0.3","65789","721","95261","1008","(X)","(X)","41.3","(X)","(X)","(X)","1486641","13978","1.8","0.2","1.9","0.2","7.1","0.3","7.7","0.3","11","0.4","16.4","0.4","13.4","0.5","18.5","0.5","9.6","0.3","12.6","0.4","81849","759","113551","1295","(X)","(X)","(X)","(X)","(X)","(X)","1087299","13140","12.3","0.5","9.7","0.4","12.4","0.5","9.7","0.4","12.7","0.5","15.3","0.6","9.6","0.5","10.2","0.5","3.9","0.3","4.1","0.3","41305","681","62493","1274","(X)","(X)","(X)","(X)","33","(X)"
"0500000US06039","Madera County, California","45224","1307","6.8","1.7","6.5","1.9","10.2","2.9","10.6","3.2","18.1","3.6","18.7","3.5","8.6","2","13.6","2.3","3.7","1.7","3.2","1.3","47150","3872","65695","5487","39.2","(X)","(X)","(X)","(X)","(X)","35580","1874","6.6","2.3","5.4","2.3","9.3","2.9","10.5","3.5","16.3","3.7","18.6","3.9","11","2.8","15.5","2.7","3.4","1.5","3.4","1.5","52348","6339","69212","6301","(X)","(X)","38.8","(X)","(X)","(X)","25333","1816","2.9","1.6","4","2","7.2","2.7","9.9","3.5","17.4","4.4","18.6","3.9","11","3.2","19.7","4","4.6","2.2","4.8","2.2","58629","6720","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9644","1596","11.3","4","10.9","4.7","16.6","7.5","9","4.6","22.5","8.8","18.1","7","1.7","1.6","3.4","2.7","4.7","4.7","1.9","1.6","38688","11570","47531","9419","(X)","(X)","(X)","(X)","36.2","(X)"
"0500000US06041","Marin County, California","105887","1549","3.5","0.8","3.1","0.8","5.3","1.2","6.3","1.3","8.3","1.5","11.8","1.6","11.2","1.7","17.9","1.9","10.4","1.4","22.2","1.7","100662","4929","157498","8741","31.5","(X)","(X)","(X)","(X)","(X)","66125","2747","1.6","0.9","1.4","0.7","2.7","1.1","4.8","1.5","7.7","2","10.4","1.9","9.6","1.9","20","2.4","12.9","1.8","28.9","2.3","127900","5882","194843","12385","(X)","(X)","31.5","(X)","(X)","(X)","54253","2809","0.5","0.4","0.6","0.5","2.1","1.1","4.4","1.6","6.9","2.1","9","2","9","2.1","19.8","2.5","14.6","2.1","33","2.7","144524","8114","N","N","(X)","(X)","(X)","(X)","(X)","(X)","39762","2814","7.5","2.1","6","2.1","9.4","2.6","10","2.2","10.5","2.9","12.6","2.5","13.9","3","16.1","3","4.8","1.5","9.1","2.3","60607","9505","88934","7815","(X)","(X)","(X)","(X)","30.2","(X)"
"0500000US06045","Mendocino County, California","35264","1059","9.5","2.6","7.9","2.5","14.1","3.7","11.6","2.6","13","3","17.5","3.5","12.5","2.6","9.7","2.3","2.6","1.1","1.7","0.8","41896","4606","58332","5384","39.1","(X)","(X)","(X)","(X)","(X)","20845","1591","3.8","1.9","5.6","3.6","11","4.2","12.7","3.6","11.9","4","20.1","4.5","16.1","3.5","13.5","3","4","1.9","1.3","0.9","57506","7031","69429","6953","(X)","(X)","37.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66637","5907","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14419","1564","18.8","5.9","15.2","5.1","14.1","5.2","10.8","4.5","14.4","4.9","13.7","4.8","6.1","3.4","4.5","2.9","0.5","0.6","2","1.9","26018","5835","40038","7027","(X)","(X)","(X)","(X)","38.9","(X)"
"0500000US06047","Merced County, California","79098","1205","8.3","1.7","8.7","1.8","12.5","2","11.6","1.8","16.4","2","17.2","2.3","9.9","2","8.7","1.4","3.4","1.2","3.2","0.9","41997","2804","59213","3307","42.1","(X)","(X)","(X)","(X)","(X)","60131","2138","7.8","1.8","6.2","2","12","2.5","10.4","1.9","16.1","2.3","19.2","3.3","10.4","2.3","9.5","1.6","4.2","1.5","4","1.2","45768","4310","64959","4214","(X)","(X)","40.5","(X)","(X)","(X)","40179","2471","2.7","1.3","3.3","1.4","7.8","1.9","7.7","1.9","17.1","2.9","23.6","4.3","13.8","3.2","13.1","2.1","5.1","1.7","5.9","1.9","61634","4008","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18967","1803","14.8","4.1","17.5","4.6","18.1","4.9","12.6","3.7","14","4.8","8.1","2.6","8.9","3.3","4.7","2.3","0.5","0.6","0.7","0.6","24540","4445","36199","3617","(X)","(X)","(X)","(X)","40.5","(X)"
"0500000US06053","Monterey County, California","126904","1937","4.9","0.9","3.7","0.7","7.3","1","9.6","1.4","14.9","1.5","19.5","1.7","13.2","1.5","14.7","1.4","6.2","0.9","5.9","1","60494","2094","86090","4798","28.7","(X)","(X)","(X)","(X)","(X)","90182","2420","3.8","1.1","2.5","0.9","6.7","1","8.7","1.7","13.6","1.6","21","2","14.7","1.8","15.5","1.7","6.8","1.1","6.6","1.1","65588","2542","89984","4632","(X)","(X)","29.1","(X)","(X)","(X)","62673","2536","0.9","0.4","0.9","0.4","4.4","1","6.9","1.7","12.6","1.9","19.5","2.4","17.2","2.3","19.3","2.2","9.4","1.6","8.8","1.4","80150","3757","107329","6326","(X)","(X)","(X)","(X)","(X)","(X)","36722","2374","11.2","2.4","8.8","2.1","11.6","2.2","10.5","2.7","16.6","3.1","14.2","2.8","8.8","2","10.4","2.4","3.9","1.3","3.9","1.5","42713","4558","68897","12107","(X)","(X)","(X)","(X)","25","(X)"
"0500000US06055","Napa County, California","49619","1123","4.5","1.3","3.1","1.2","7.3","2.1","7.3","1.9","11","1.8","16.4","2.3","13.2","2.1","15.6","2.2","9.8","1.6","11.8","1.9","75513","5565","111567","7210","41.7","(X)","(X)","(X)","(X)","(X)","33093","1610","2.8","1.4","1.1","1","5","1.8","8.1","2.6","10.2","2.3","17.4","3.2","12.9","2.5","17.4","2.6","11.3","2.2","13.8","2.3","84009","7121","126787","9808","(X)","(X)","43.5","(X)","(X)","(X)","25333","1563","2.6","1.4","1.1","1.2","1.6","1.1","6.3","2.7","9.2","2.4","16.6","3.6","13.7","3","18.8","3.1","12.8","2.6","17.3","2.8","97040","8284","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16526","1512","9","3.4","7","3","12.8","4","8","2.3","13.5","3.7","14.9","3.3","13","3.6","10.2","3.4","5.5","2.5","6","2.7","49514","5676","73633","8960","(X)","(X)","(X)","(X)","36","(X)"
"0500000US06057","Nevada County, California","41381","1574","7","1.9","6.5","2.1","9.9","2.2","9.9","2.6","13.8","2.5","14.6","2.9","14.6","2.9","13.6","2.7","6.4","1.9","3.8","1.4","54177","8236","71886","5521","29.6","(X)","(X)","(X)","(X)","(X)","25890","1829","5.8","2.4","3.7","2.5","7.4","2.9","9.8","3.2","14.6","3.2","13.6","2.9","17.1","4.2","15.7","4","8.9","2.8","3.6","2","66424","9293","80090","7959","(X)","(X)","28.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","78670","11727","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15491","1869","10.7","3.5","12.1","4.6","14.8","4.2","9.8","3.5","12","4.5","16","5.8","9.8","3.7","8.8","3.2","2.4","1.9","3.6","2.1","38554","7774","54775","6493","(X)","(X)","(X)","(X)","28.2","(X)"
"0500000US06059","Orange County, California","1022542","5039","4.8","0.4","3.5","0.4","7.1","0.4","6.8","0.4","10.4","0.5","15.2","0.5","13.4","0.5","17.2","0.6","9.4","0.4","12.3","0.4","78428","1784","106144","1839","37.1","(X)","(X)","(X)","(X)","(X)","732314","7962","3.1","0.4","2.4","0.4","5.6","0.5","6.1","0.4","10.1","0.6","15.1","0.6","13.2","0.6","18.5","0.7","10.7","0.5","15.2","0.6","87942","2319","118827","2145","(X)","(X)","37.2","(X)","(X)","(X)","555753","9458","1.6","0.3","1.7","0.3","3.9","0.4","5","0.5","8.2","0.6","14.1","0.7","13.1","0.7","20.7","0.9","12.9","0.7","18.9","0.8","103419","2204","135302","2726","(X)","(X)","(X)","(X)","(X)","(X)","290228","7697","10.7","1","7.2","0.9","11.6","1","8.8","0.8","12.3","1.1","15.5","1","12.8","1.1","12.4","1.1","4.9","0.7","3.9","0.6","49173","1933","67191","2683","(X)","(X)","(X)","(X)","33.6","(X)"
"0500000US06061","Placer County, California","137500","1850","3.8","0.7","4.1","0.7","7.3","1","6.8","1","9.9","1.1","17.6","1.5","12.1","1.1","19.8","1.6","10.3","1.3","8.3","1","75708","2585","97594","3515","31.5","(X)","(X)","(X)","(X)","(X)","95435","2851","2","0.6","1.9","0.7","5.2","1.2","5","1.1","8","1.3","17.3","1.9","13.6","1.6","23.5","2.1","12.9","1.7","10.5","1.3","94141","4907","113085","4909","(X)","(X)","30.9","(X)","(X)","(X)","77277","2786","1","0.5","1.2","0.6","4.1","1.1","4.1","1.1","6.9","1.3","16.4","2.1","14","1.7","24.9","2.2","14.5","2","13","1.6","102320","3101","124198","5616","(X)","(X)","(X)","(X)","(X)","(X)","42065","2556","8.2","1.7","9.3","2.2","12.9","2","12.1","2.3","13.9","2.3","17.8","2.6","8.9","2.2","11","2.3","3.1","1.7","2.7","0.9","41744","4809","58932","4579","(X)","(X)","(X)","(X)","30.9","(X)"
"0500000US06065","Riverside County, California","714728","5341","5.3","0.4","4.6","0.5","9.7","0.6","10.2","0.6","13.4","0.6","18.1","0.7","13.5","0.7","14.2","0.6","5.9","0.4","4.9","0.4","58292","1771","76841","1449","40.3","(X)","(X)","(X)","(X)","(X)","519387","5823","4.1","0.5","3","0.4","7.9","0.6","9.6","0.7","12.9","0.7","18.5","0.9","15","0.8","16.3","0.8","7.1","0.5","5.5","0.5","65913","1545","83542","1923","(X)","(X)","40.9","(X)","(X)","(X)","380450","5315","1.9","0.4","2","0.4","5.7","0.6","7.9","0.7","12.2","0.9","18.8","1","16.5","1","19","0.9","8.8","0.7","7","0.6","76732","1758","94593","2170","(X)","(X)","(X)","(X)","(X)","(X)","195341","5681","11.4","0.9","9.5","1.1","15.7","1.4","12.2","1.2","14.7","1.4","15.9","1.3","8.6","1","6.9","0.9","2.4","0.6","2.7","0.6","35886","1187","53298","2342","(X)","(X)","(X)","(X)","35.7","(X)"
"0500000US06067","Sacramento County, California","530497","3836","6.6","0.5","5.4","0.5","10.2","0.7","9.1","0.7","11.7","0.7","17.9","0.8","12.9","0.7","14.9","0.8","6.3","0.5","5","0.4","58942","1803","76613","1290","31.4","(X)","(X)","(X)","(X)","(X)","347874","6169","4.9","0.5","3.3","0.5","8.3","0.8","8.1","0.7","11.3","0.9","17.6","1","14","0.9","17.9","1","8.1","0.7","6.4","0.5","69826","1851","87382","1809","(X)","(X)","32.3","(X)","(X)","(X)","237864","5067","1.7","0.4","1.7","0.5","5.1","0.7","6.4","0.8","9.5","0.8","17.3","1.2","15.9","1.1","22.8","1.4","11","1","8.6","0.7","86632","2045","104493","2358","(X)","(X)","(X)","(X)","(X)","(X)","182623","6511","11.3","1.1","10.2","1","14.8","1.3","10.7","1.1","13.4","1.2","17.3","1.5","9.9","0.9","8.1","1.1","2.5","0.6","1.9","0.4","37603","1985","52113","2003","(X)","(X)","(X)","(X)","27.6","(X)"
